"cod_scuola","nome_scuola","indirizzo_scuola","sito_scuola","scuola_paritaria","id_provincia","id_regione","id_comune","comune_scuola","num_diplomati_x_coorte","indice_fga","fga_forchetta_bassa","fga_forchetta_alta","indice_perc_cfu","indice_media_voti","completamento_pct","tasso_immatricolazione_pct","tasso_non_immatricolazione_pct","abbandono_pct","voto_medio_immatricolati","voto_medio_non_immatricolati","comune_di_ricerca","raggio_km_ricerca","tipologia_ricerca","tasso_precariato_docenti_pct","pct_tempo_indeterminato","fasce_eta_tempo_determinato","fasce_eta_tempo_indeterminato","anno_scolastico_personale","trasferiti_pct_scuola","trasferiti_pct_regione","trasferiti_pct_italia","pensionati_pct_scuola","pensionati_pct_regione","pensionati_pct_italia","ANNOSCOLASTICO","ORDINESCUOLA","ANNOCORSOCLASSE","CLASSI","ALUNNIMASCHI","ALUNNIFEMMINE","sigla_provincia","denominazione_provincia","id_regione (Right)","Provincia","Regione","Sigla Provincia","Alunni Totali","Percentuale Alunni ITA","Percentuale Alunni NITA","Totale alunni Femmine","Totale Alunni Maschi","Media Alunni per classe","Totale Classi","Percentuali Alunni Femmine","Percentuali Alunni Maschi","ATA titolari","ATA supplenti","Totale ATA","Percentuale ATA titolari","Percentuali ATA Supplenti","Docenti Totali","Docenti titolari","Docenti Supplenti","Percentuali Docenti Titolari","Percentuali Docenti Supplenti","Posti vacanti per Docente Normale","Posti vacanti per Docente Sostegno","Totale Posti vacanti","Punteggio Invalsi Inglese Listening","Punteggio Invalsi Inglese Reading","Punteggio Invalsi Italiano","Punteggio Invalsi Matematica)","Participation in life-long learning","Participation in the school system of children aged 4-5","People having completed tertiary education (ISCED 5 6 7 or 8)","People not in education employment or training (NEET)","People with at least upper secondary education level (25-64 years old)","Average annual per capita amount of pension income","Average annual salary of employees","Average disposable income per capita","Bad loan entry rate of bank loans to households","Brain circulation (Italians 25-39 years old)","Burglaries reported","Deadly crimes reported","Electricity from renewable sources","Employment rate (20-64 years old)","Hospital patient emigration to a different region","Inadequate level of literacy (students in grade 8)","Inadequate level of numeracy (students in grade 8)","Intentional homicide rate","Irregularities in electric power distribution","Life expectancy at birth","Medical specialists","Municipal councilors under the age of 40","Municipal waste generated","Non-participation rate","Overall Fixed Very High Capacity Network (VHCN) coverage","PM10 Annual average concentration","PM2.5 Annual average concentration","Paid days in the year (employees)","Pensioners with a low pension income","Pick-pocketings reported","Prison density","Road accidents mortality rate (15-34 years old)","Road mortality in non-urban roads","Robberies reported","Seat-Km of public transport networks","Separate collection of municipal waste","Separate collection service for municipal waste","Soil sealing from artificial land cover","Spread of agritourism farms","Urban green","Voter turnout (Regional Councils)","Women municipal councilors","Youth's employment rate (15-29 years old)","Youth's non-participation rate","codice_provincia","anno","Pop25Y0","Pop25Y1","Pop25Y2","Pop25Y3","Pop25Y4","Pop25Y5","Pop25Y6","Pop25Y7","Pop25Y8","Pop25Y9","Pop25Y10","Pop25Y11","Pop25Y12","Pop25Y13","Pop25Y14","Pop25Y15","Pop25Y16","Pop25Y17","Pop25Y18","Pop25Y19","Pop25Y20","area","Indice di svantaggio","Stipendio Medio"
"RMTD03201T","TOMMASO SALVINI","VIA CAPOSILE 1","http://www.iisviasalvini.gov.it/",0,58,12,58091,"Roma",21,39.78,29.42,51.41,40.49,22.69,5.57,61.9,38.1,11.11,85.72,80.21,"Roma",10,"Tecnico - Economico",24.3,75.6,"[6.5, 8.3, 7.8, 1.7]","[4.8, 16.5, 23.9, 30.4]","Docenti per fasce di età (%) (A.S. 2025/26)",3.9,6.5,6,2.4,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,4,55,16,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"VBTF00701B","LORENZO COBIANCHI","PZZA MARTIRI DI TRAREGO 8","http://www.cobianchi.it/",0,103,1,103072,"Verbania",42,67.67,61.37,74.44,72.25,25.57,8.02,88.98,11.02,11.81,81.87,70.15,"Verbania",10,"Scientifico - Scienze applicate",19.1,81,"[7.7, 4.5, 4.5, 2.4]","[9.7, 15.0, 25.9, 30.4]","Docenti per fasce di età (%) (A.S. 2025/26)",3.3,5.5,6,1.6,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,157,40,"VB","Verbano-Cusio-Ossola",1,"Verbano-Cusio-Ossola","Piemonte","VB",7124,92.97,7.03,3420,3704,18.00766666666667,391,48.00673778775968,51.99326221224032,,,,,,,,,,,75,"13",88,220.91135399685976,209.659592931064,186.38480933764248,195.51003628132423,9.4,97,23,16.3,57.6,20849.7,20722,21076.9,0.6,-5,82.5,3.9,211.4,72.6,16.1,34,39.8,0.6,1,83,27.9,21.8,584,9.3,32.1,16,12,77.2,8.9,45.5,134,0.7,4,15.6,1491,73.7,89.6,2.79,1.9,111.1,,35.4,41.3,18.3,"ITC14",2025,749,771,788,905,908,834,938,973,1044,1111,1166,1198,1231,1270,1311,1359,1342,1293,1413,1402,1432,"Nord",,
"RMPC05000B","BENEDETTO DA NORCIA","VIA SARACINESCO 18","http://www.benedettodanorcia.it/",0,58,12,58091,"Roma",52,63.85,58.26,70.42,57.41,26.43,7.36,93.04,6.96,24.68,85.16,71.45,"Roma",10,"Classico",14.600000000000001,85.3,"[3.5, 6.9, 4.2, 0.0]","[2.1, 18.7, 31.2, 33.3]","Docenti per fasce di età (%) (A.S. 2025/26)",3.4,6.5,6,1.7,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,11,31,191,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"PDPS014016","NEWTON - PERTINI","VIA PUCCINI 27","http://www.newtonpertini.edu.it/",0,28,5,28019,"Camposampiero",25,61.77,53.34,71.62,63.58,25.2,5.47,78.95,21.05,21.05,86.25,77.63,"Padova",10,"Scientifico - Sportivo",19.1,80.9,"[6.8, 5.0, 5.5, 1.8]","[6.8, 21.4, 18.6, 34.1]","Docenti per fasce di età (%) (A.S. 2025/26)",3.5,5.8,6,2.9,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,5,47,49,"PD","Padova",5,"Padova","Veneto","PD",37325,88.9,11.1,18731,18594,20.330975609756095,1765,50.18352310783657,49.81647689216343,2341,840,3181,73.59,26.41,4339,3269,1070,75.34,24.66,406,"53",459,227.80461455759576,214.80159470778273,190.78285972930473,202.04238093570876,14.4,93.8,38.1,8.3,70.1,22579.8,25486.2,24502.1,0.5,4.1,347.8,2,16.9,76.8,4.9,31.6,31.6,0.6,1.6,84.1,40.4,22.6,517,5.5,64.5,34,25,84.3,6,150,130.5,0.5,2.7,30.1,4481,75.8,77.7,18.61,9.4,44.9,,32.7,48.5,10.3,"ITD36",2025,5671,5715,6130,6378,6212,6583,6942,7191,7424,7661,7996,8330,8556,8616,8906,9072,9165,9098,9151,9019,9271,"Nord",-1.17,"1719.49"
"RMPC06201P","GAETANO DE SANCTIS","VIA CASSIA 931","http://www.liceodesanctisroma.gov.it/",0,58,12,58091,"Roma",80,68.73,63.96,73.83,68.89,26.23,7.37,89.26,10.74,11.16,84.5,79.85,"Roma",10,"Classico",19.1,80.8,"[8.2, 3.8, 4.4, 2.7]","[7.7, 13.2, 22.5, 37.4]","Docenti per fasce di età (%) (A.S. 2025/26)",5,6.5,6,4.3,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,11,66,144,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"FIPC001014","NICCOLO' MACHIAVELLI","VIA SANTO SPIRITO 39","http://www.liceomachiavelli-firenze.edu.it/",0,48,9,48017,"Firenze",42,71.82,65.62,78.63,70.09,26.83,6.22,92.13,7.87,11.81,84.75,74.1,"Firenze",10,"Classico",14.9,85.1,"[5.6, 3.1, 5.0, 1.2]","[6.8, 11.2, 28.0, 39.1]","Docenti per fasce di età (%) (A.S. 2025/26)",2.9,5.2,6,4.2,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,3,23,44,"FI","Firenze",9,"Firenze","Toscana","FI",41403,85.42,14.58,20368,21035,18.61138576779026,2057,49.19450281380576,50.80549718619424,2512,983,3495,71.87,28.13,5589,4145,1444,74.16,25.84,201,"18",219,211.72613839385525,198.116427964289,174.97339669187224,187.2918046935705,14.1,96,39.2,11.1,73.8,23810.9,24515.4,26194.5,0.4,12.9,433.7,1.7,5.2,76.6,6.2,36.4,38.1,0.6,1.4,84.7,45.1,19.5,553,7.9,67.8,30,14,81.3,5.6,753.1,107.5,0.5,3.2,136.6,7055,68.2,62.5,7.38,25,26.7,,41.5,32.9,24.2,"ITE14",2025,5912,5956,6308,6527,6504,6684,7054,7447,7632,7741,8289,8316,8788,8759,9139,9261,9484,9453,9569,9794,9924,"Centro",-1.22,"1814.66"
"LEPS04401V","FRANCESCO CALASSO","VIA BELICE 15","http://www.iisscalasso.edu.it/",0,75,16,75035,"Lecce",39,46.99,39.36,56.18,48.17,23.5,6.62,62.71,37.29,19.49,83.15,70.57,"Brindisi",10,"Scientifico - Sportivo",6.8999999999999995,93.3,"[1.4, 1.4, 0.0, 4.1]","[0.0, 9.5, 23.0, 60.8]","Docenti per fasce di età (%) (A.S. 2025/26)",9,7,6,8.2,4.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,5,68,26,"LE","Lecce",16,"Lecce","Puglia","LE",36143,96.95,3.05,17616,18527,17.56258503401361,1872,48.739728301469164,51.260271698530836,2610,478,3088,84.52,15.48,4550,4011,539,88.15,11.85,91,"18",109,201.20331608512925,201.87426724983374,179.5886112269485,185.16683475119575,9.7,97.4,22.5,20.4,56.1,18086.9,15675.5,16510.1,0.9,-31,240.6,2.7,49.7,55.6,9.3,36.2,43.9,0.3,3.9,83,26.6,22.1,494,22.3,28.9,24,13,69.7,13.9,31.7,154.9,0.6,5.6,15.6,1239,63.9,70.1,14.4,14,10.7,,32.1,28.3,33.8,"ITF45",2025,4533,4644,4932,4961,4998,5245,5524,5607,5836,5872,6114,6434,6707,6765,7081,6952,7294,7384,7375,7523,7912,"Sud",0.94,"1450"
"RMTF09401B","PACINOTTI - ARCHIMEDE","VIA MONTAIONE 15","http://www.pacinottiarchimede.gov.it/",0,58,12,58091,"Roma",67,47.78,41.72,55.13,47.96,23.71,4.38,60.4,39.6,17.82,80.47,70.66,"Roma",10,"Tecnico - Tecnologico",15.1,84.9,"[2.3, 6.4, 5.2, 1.2]","[2.9, 16.9, 24.4, 40.7]","Docenti per fasce di età (%) (A.S. 2025/26)",4.3,6.5,6,3.7,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,4,64,7,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"RMTE091015","IS VIA DEI PAPARESCHI","VIA DEI PAPARESCHI 30A","http://www.papareschi.gov.it/",0,58,12,58091,"Roma",44,51.71,44.84,59.57,58.51,23.39,5.51,69.92,30.08,15.79,81.85,68.6,"Roma",10,"Scientifico - Scienze applicate",7.2,92.7,"[1.6, 2.4, 1.6, 1.6]","[4.1, 20.3, 35.0, 33.3]","Docenti per fasce di età (%) (A.S. 2025/26)",9.4,6.5,6,6,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,28,17,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"PDPS00301Q","CATTANEO (IS CATTANEO - MATTEI)","VIA MATTEOTTI 10","http://www.cattaneo-mattei.edu.it/",0,28,5,28055,"Monselice",31,76.45,69.45,83.65,85.54,26.08,7.4,95.74,4.26,5.32,84.06,80.5,"Rovigo",10,"Scientifico",19,81,"[4.7, 6.8, 6.1, 1.4]","[10.1, 18.9, 27.0, 25.0]","Docenti per fasce di età (%) (A.S. 2025/26)",9.9,5.8,6,2.8,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,42,69,"PD","Padova",5,"Padova","Veneto","PD",37325,88.9,11.1,18731,18594,20.330975609756095,1765,50.18352310783657,49.81647689216343,2341,840,3181,73.59,26.41,4339,3269,1070,75.34,24.66,406,"53",459,227.80461455759576,214.80159470778273,190.78285972930473,202.04238093570876,14.4,93.8,38.1,8.3,70.1,22579.8,25486.2,24502.1,0.5,4.1,347.8,2,16.9,76.8,4.9,31.6,31.6,0.6,1.6,84.1,40.4,22.6,517,5.5,64.5,34,25,84.3,6,150,130.5,0.5,2.7,30.1,4481,75.8,77.7,18.61,9.4,44.9,,32.7,48.5,10.3,"ITD36",2025,5671,5715,6130,6378,6212,6583,6942,7191,7424,7661,7996,8330,8556,8616,8906,9072,9165,9098,9151,9019,9271,"Nord",-1.17,"1719.49"
"LCPS00801E","LORENZO ROTA","VIA LAVELLO 17","http://isrota.edu.it/",0,97,3,97013,"Calolziocorte",21,78.48,70.16,87.31,80.49,27.18,7.18,96.88,3.12,10.94,85.47,71.5,"Lecco",10,"Scientifico",36.1,63.8,"[16.5, 12.4, 4.1, 3.1]","[8.2, 14.4, 17.5, 23.7]","Docenti per fasce di età (%) (A.S. 2025/26)",3.4,5.4,6,0,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,4,29,59,"LC","Lecco",3,"Lecco","Lombardia","LC",12896,91.68,8.32,6348,6548,20.287499999999994,608,49.22456575682382,50.77543424317618,875,362,1237,70.74,29.26,1512,1093,419,72.29,27.71,105,"10",115,230.08834740213376,217.67650722827773,196.5457505795685,204.8704290056505,15.1,94.5,35.9,9.2,66.3,23724,26766.8,24704.8,0.4,-7.9,307,3,8.1,73.5,2.7,27.2,28.3,0.6,1.3,84.4,24.6,19.2,489,4.6,36.2,19,14,84.9,6.3,67.2,132.1,0.9,3,33,2122,78.6,96.3,12.06,8.6,15.8,44.9,32.6,43.6,12.6,"ITC43",2025,2060,2080,2141,2158,2248,2433,2472,2728,2670,2969,2820,2981,3135,3198,3380,3371,3445,3396,3334,3458,3314,"Nord",-0.98,"2016.67"
"RMTF02000R","GIUSEPPE ARMELLINI","LGO PLACIDO RICCARDI 13","http://www.itisarmellini.it/",0,58,12,58091,"Roma",128,43.62,38.38,50.42,42.82,23.33,5.09,43.75,56.25,15.89,84.47,73.68,"Roma",10,"Tecnico - Tecnologico",24.5,75.39999999999999,"[3.8, 9.2, 4.6, 6.9]","[3.1, 8.5, 20.0, 43.8]","Docenti per fasce di età (%) (A.S. 2025/26)",6.7,6.5,6,2,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,140,9,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"CBPS01000B","ALBERTO ROMITA","VIA FACCHINETTI","http://www.liceoscientificoromita.cb.it/",0,70,14,70006,"Campobasso",111,80.49,76.39,84.82,83.48,27.3,8.36,94.63,5.37,9.85,89.59,83.56,"Campobasso",10,"Scientifico",2.4,97.7,"[0.0, 1.2, 1.2, 0.0]","[1.2, 11.6, 25.6, 59.3]","Docenti per fasce di età (%) (A.S. 2025/26)",0,5.1,6,3.6,3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,105,85,"CB","Campobasso",14,"Campobasso","Molise","CB",9470,97.38,2.62,4459,5011,15.926031746031748,564,47.085533262935584,52.914466737064416,840,272,1112,75.54,24.46,1714,1346,368,78.53,21.47,58,"3",61,201.0005388215665,194.623923037302,173.70391830115574,178.47230846583,10.6,95.3,33.3,19.4,64.4,18929.5,18565.2,17655.5,1,-41.3,205.3,2.9,83.5,60.3,32.2,33.9,42.9,,3,82.7,28.6,25,387,20.7,88.7,18,11,74.9,10.6,41.4,117.8,0,7.8,11.9,859,63.4,50.7,4.24,3,12.2,48.1,26.7,29.4,36.3,"ITF22",2025,1138,1203,1191,1236,1284,1402,1363,1519,1501,1540,1578,1617,1634,1746,1816,1691,1870,1913,1933,1971,2030,"Sud",0.28,"1200"
"VIPC010004","ANTONIO PIGAFETTA","CONTRA' CORDENONS 1","http://www.liceopigafetta.gov.it/",0,24,5,24116,"Vicenza",73,73.75,68.91,79.08,66.31,27.74,8.41,94.52,5.48,15.98,87.7,82.42,"Vicenza",10,"Classico",16.7,83.3,"[4.2, 8.3, 2.8, 1.4]","[3.5, 11.8, 21.5, 46.5]","Docenti per fasce di età (%) (A.S. 2025/26)",0,5.8,6,6.1,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,10,60,137,"VI","Vicenza",5,"Vicenza","Veneto","VI",39187,90.26,9.74,19782,19405,19.855462962962957,1826,50.48102687115625,49.51897312884375,2350,962,3312,70.95,29.05,4855,3591,1264,73.96,26.04,442,"116",558,226.9240285852075,213.80763196377575,188.19987679263176,198.3628655032035,13.8,94.4,31.9,12.3,68.4,21769.3,25652.2,24987.5,0.7,-9.5,304.7,2.3,14.5,75.5,5.7,30.5,31.8,0.1,1.2,84.2,22.4,29.2,447,6.3,53.6,32,25,84.5,6.3,88.2,130.1,0.4,5.2,28.5,3300,79.4,98.9,12.53,8.9,28.4,,32.9,45.3,12.5,"ITD32",2025,5744,5725,6048,6282,6231,6314,6650,6760,6953,7240,7579,7579,7994,8107,8326,8582,8782,8712,8818,8947,9258,"Nord",-0.77,"1853.57"
"FRPS02901B","GIOVANNI SULPICIO","PLE VITTORIO VENETO 2","http://www.iissulpicioveroli.edu.it",0,60,12,60085,"Veroli",54,65.91,60.4,72.19,63.8,26.16,8.18,92.68,7.32,18.29,85.91,75.17,"Frosinone",10,"Scientifico",30,70,"[5.0, 15.0, 6.7, 3.3]","[0.8, 19.2, 22.5, 27.5]","Docenti per fasce di età (%) (A.S. 2025/26)",6.3,6.5,6,2.4,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,43,69,"FR","Frosinone",12,"Frosinone","Lazio","FR",21663,95.08,4.92,10509,11154,17.138490990991002,1158,48.51128652541199,51.48871347458801,1796,422,2218,80.97,19.03,3001,2433,568,81.07,18.93,72,"9",81,195.59826494696551,193.4727803757125,170.5676791782715,178.34678863986,8.6,97.9,28.6,20,68.1,19690.7,20333.2,15358.2,1.1,-29.6,263.3,3.6,34.8,59.7,11.7,40,52,0.6,3.4,82.2,21.5,20.6,373,18.1,47.2,33,15,78.8,10.2,39.2,90.1,1.3,4.5,14.4,1296,63.8,43,6.91,4.6,32.3,45,25,31.4,34.6,"ITE45",2025,2674,2878,2997,3043,3193,3273,3404,3653,3962,3862,3850,3997,4197,4119,4385,4242,4346,4376,4269,4278,4393,"Centro",0.66,"1729.25"
"LCTD00801A","LORENZO ROTA","VIA LAVELLO 17","http://isrota.edu.it/",0,97,3,97013,"Calolziocorte",29,66.29,54.7,78.49,71.65,25.31,4.96,35.23,64.77,3.41,85,70.61,"Lecco",10,"Tecnico - Economico",36.1,63.8,"[16.5, 12.4, 4.1, 3.1]","[8.2, 14.4, 17.5, 23.7]","Docenti per fasce di età (%) (A.S. 2025/26)",3.4,5.4,6,0,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,3,32,27,"LC","Lecco",3,"Lecco","Lombardia","LC",12896,91.68,8.32,6348,6548,20.287499999999994,608,49.22456575682382,50.77543424317618,875,362,1237,70.74,29.26,1512,1093,419,72.29,27.71,105,"10",115,230.08834740213376,217.67650722827773,196.5457505795685,204.8704290056505,15.1,94.5,35.9,9.2,66.3,23724,26766.8,24704.8,0.4,-7.9,307,3,8.1,73.5,2.7,27.2,28.3,0.6,1.3,84.4,24.6,19.2,489,4.6,36.2,19,14,84.9,6.3,67.2,132.1,0.9,3,33,2122,78.6,96.3,12.06,8.6,15.8,44.9,32.6,43.6,12.6,"ITC43",2025,2060,2080,2141,2158,2248,2433,2472,2728,2670,2969,2820,2981,3135,3198,3380,3371,3445,3396,3334,3458,3314,"Nord",-0.98,"2016.67"
"FIPC04000N","MICHELANGIOLO","VIA DELLA COLONNA 911","http://www.liceomichelangiolo.it/",0,48,9,48017,"Firenze",125,74.75,70.81,78.96,73.54,27.12,7.03,93.09,6.91,10.11,88.09,86.92,"Firenze",10,"Classico",6,94,"[2.0, 0.0, 4.0, 0.0]","[0.0, 12.0, 22.0, 60.0]","Docenti per fasce di età (%) (A.S. 2025/26)",6.1,5.2,6,2,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,28,89,"FI","Firenze",9,"Firenze","Toscana","FI",41403,85.42,14.58,20368,21035,18.61138576779026,2057,49.19450281380576,50.80549718619424,2512,983,3495,71.87,28.13,5589,4145,1444,74.16,25.84,201,"18",219,211.72613839385525,198.116427964289,174.97339669187224,187.2918046935705,14.1,96,39.2,11.1,73.8,23810.9,24515.4,26194.5,0.4,12.9,433.7,1.7,5.2,76.6,6.2,36.4,38.1,0.6,1.4,84.7,45.1,19.5,553,7.9,67.8,30,14,81.3,5.6,753.1,107.5,0.5,3.2,136.6,7055,68.2,62.5,7.38,25,26.7,,41.5,32.9,24.2,"ITE14",2025,5912,5956,6308,6527,6504,6684,7054,7447,7632,7741,8289,8316,8788,8759,9139,9261,9484,9453,9569,9794,9924,"Centro",-1.22,"1814.66"
"AQPS01601E","AMEDEO D'AOSTA","VIA ACQUASANTA 5",,0,66,13,66049,"L'Aquila",19,47.16,31.16,66.46,38.7,24.67,6.84,84.21,15.79,26.32,82.69,79,"L'Aquila",10,"Scientifico - Scienze applicate",25,75.1,"[5.4, 12.7, 5.4, 1.5]","[3.9, 12.7, 20.5, 38.0]","Docenti per fasce di età (%) (A.S. 2025/26)",4.8,6.3,6,5.3,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,22,22,"AQ","L'Aquila",13,"L'Aquila","Abruzzo","AQ",12057,91.5,8.5,5745,6312,17.623846153846156,641,47.64866882309032,52.35133117690968,,,,,,,,,,,83,"6",89,200.88267145135302,192.291762464233,176.348658814876,182.865877354785,9.3,98,25.6,18.9,69.7,21480.8,19573.5,17550.2,0.7,-18.1,219.1,2.8,42.7,63.9,16.4,36.4,42,1,2.5,82.8,37.6,23.6,447,18.5,56.1,15,9,75,10.1,59.1,114.5,0.5,5.7,19.1,4955,62.5,60.4,3.18,2.2,33.3,,29,31.6,36.5,"ITF11",2025,1687,1664,1765,1745,1924,1920,2041,2141,2228,2350,2300,2373,2570,2529,2545,2492,2534,2526,2509,2635,2690,"Sud",,"1675"
"ROPM01000Q","CELIO - ROCCATI","VIA BADALONI 2","http://www.celioroccati.gov.it/",0,29,5,29041,"Rovigo",24,65.45,57.76,73.94,65.59,25.84,8.05,98.65,1.35,14.86,86.75,81,"Rovigo",10,"Classico",17.7,82.4,"[7.3, 5.6, 4.8, 0.0]","[7.3, 21.0, 21.0, 33.1]","Docenti per fasce di età (%) (A.S. 2025/26)",8.3,5.8,6,7.4,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,32,156,"RO","Rovigo",5,"Rovigo","Veneto","RO",8462,89.78,10.22,4161,4301,17.404615384615383,454,49.17277239423304,50.82722760576696,649,260,909,71.4,28.6,1184,848,336,71.62,28.38,129,"36",165,219.16007973675875,208.33022904314274,184.7294916522675,191.81611950102698,6.6,95.4,23.5,17.5,55.3,20668.6,21233.8,19658.1,0.7,-21.4,289.4,2.2,40.4,71.3,10.4,38,37.6,,2,82.8,29.4,23.3,534,10.8,56.5,31,23,80.2,5.5,95.7,128.9,0.5,3.2,16.7,1497,78.3,96.3,8.42,3.3,38,,26.3,43.9,16.5,"ITD37",2025,1108,1210,1225,1261,1248,1327,1418,1611,1578,1656,1649,1768,1874,1857,2015,1972,1997,1942,1842,1932,1979,"Nord",0.21,"1550"
