cod_scuola,nome_scuola,indirizzo_scuola,sito_scuola,scuola_paritaria,id_provincia,id_regione,id_comune,comune_scuola,num_diplomati_x_coorte,indice_fga,fga_forchetta_bassa,fga_forchetta_alta,indice_perc_cfu,indice_media_voti,completamento_pct,tasso_immatricolazione_pct,tasso_non_immatricolazione_pct,abbandono_pct,voto_medio_immatricolati,voto_medio_non_immatricolati,comune_di_ricerca,raggio_km_ricerca,tipologia_ricerca
LIPC007014,NICCOLINI - PALLI,VIA ERNESTO ROSSI 6,http://www.isisniccolinipalli.livorno.org/,0,49,9,49009,Livorno,18,70.3,61.5,79.92,63.81,27.21,5.81,98.21,1.79,14.29,88.6,96.0,Livorno,10,Classico
LIPS030007,FRANCESCO CECIONI,VIA GALILEI 5860,http://www.liceocecioni.gov.it/,0,49,9,49009,Livorno,31,81.41,74.32,89.21,80.5,27.88,7.02,91.58,8.42,13.68,89.03,78.5,Livorno,10,Scientifico
LIPS010002,FEDERIGO ENRIQUES,VIA DELLA BASSATA 1921,http://www.liceoenriques.gov.it/,0,49,9,49009,Livorno,105,80.33,76.16,84.84,78.88,27.81,7.48,94.64,5.36,11.67,86.72,79.47,Livorno,10,Scientifico
PIPS00401D,ANTONIO PESENTI,VIA ALDO MORO 6,http://antoniopesenti.edu.it,0,50,9,50008,Cascina,54,53.1,46.89,60.48,55.23,24.12,6.75,71.6,28.4,19.75,83.44,71.57,Livorno,10,Scientifico - Sportivo
LIPS02000L,ENRICO FERMI,VIA AMBROGI,http://www.fermicecina.edu.it,0,49,9,49007,Cecina,25,36.43,20.44,57.76,29.82,23.16,6.0,64.0,36.0,24.0,80.5,73.33,Livorno,10,Scientifico - Sportivo
LIPM007018,NICCOLINI - PALLI,VIA ERNESTO ROSSI 6,http://www.isisniccolinipalli.livorno.org/,0,49,9,49009,Livorno,38,56.04,48.4,64.75,59.92,24.26,4.52,64.91,35.09,14.04,85.64,73.55,Livorno,10,Scienze Umane
PIPM030002,GIOSUE' CARDUCCI,VIA SAN ZENO 3,http://www.liceocarducci.gov.it/,0,50,9,50026,Pisa,25,50.01,41.44,59.85,54.21,23.5,7.56,76.32,23.68,18.42,81.86,67.22,Livorno,10,Scienze Umane - Economico sociale
LIRC00801G,VESPUCCI - COLOMBO,VIA SAN GAETANO 25,http://vespucci.gov.it/,0,49,9,49009,Livorno,0,,,,,,0.0,,,,,,Livorno,10,Artistico
LITD00802X,VESPUCCI - COLOMBO,VIA CHIARINI 1,http://vespucci.gov.it/,0,49,9,49009,Livorno,116,42.38,37.46,48.43,39.23,23.46,5.27,56.16,43.84,17.19,81.03,72.05,Livorno,10,Tecnico - Economico
LITD02500G,ATTIAS,VIA MARRADI 132,http://www.attias.it/,1,49,9,49009,Livorno,36,,,,,,0.0,,,,,,Livorno,10,Tecnico - Economico
LITF030009,GALILEO GALILEI,VIA GALILEO GALILEI 68,http://www.galileilivorno.gov.it/,0,49,9,49009,Livorno,288,62.07,58.7,66.14,60.19,25.67,5.63,60.39,39.61,18.01,86.23,75.22,Livorno,10,Tecnico - Tecnologico
LITH00901C,BUONTALENTI-CAPPELLINI-ORLANDO,PZZA LA GIOVINE ITALIA 1,http://www.iis-bco.it/,0,49,9,49009,Livorno,84,,,,,,4.12,,,,,,Livorno,10,Tecnico - Tecnologico
LUPC00101G,NICCOLO' MACHIAVELLI,VIA DEGLI ASILI 35,http://istitutomachiavelli.gov.it/,0,46,9,46017,Lucca,40,77.79,71.44,84.69,69.88,28.28,6.69,92.5,7.5,14.17,86.43,85.33,Lucca,10,Classico
LUPC010009,GIOSUE' CARDUCCI,VIA IV NOVEMBRE 62,http://www.liceo-carducci.it/nuovo_sito/,0,46,9,46033,Viareggio,35,76.58,69.93,83.93,67.23,28.31,7.33,94.34,5.66,16.98,88.34,87.17,Lucca,10,Classico
LUPS00701N,BENEDETTI - MAJORANA,VIA ROSSA 1,http://www.isisspianalucca.gov.it/,0,46,9,46007,Capannori,38,86.56,80.17,93.22,92.01,27.73,7.88,94.83,5.17,7.76,86.28,73.33,Lucca,10,Scientifico
LUPS01000C,ANTONIO VALLISNERI,VIA DELLE ROSE 68,http://www.liceovallisneri.gov.it/liceovallisneri/index.html,0,46,9,46017,Lucca,103,80.87,76.69,85.4,78.8,27.95,8.1,96.46,3.54,14.15,84.99,83.73,Lucca,10,Scientifico
LUPS025006,LICEO SCIENTIFICO INTERNAZ LUCCA,VLE SAN CONCORDIO 135,http://www.esedrascuole.it/,1,46,9,46017,Lucca,0,,,,,,0.0,,,,,,Lucca,10,Scientifico
LUPS01601C,FERMI - GIORGI,VIA CARLO PIAGGIA 160,http://www.istitutofermi.it/,0,46,9,46017,Lucca,78,74.24,69.51,79.49,75.47,26.76,7.0,93.59,6.41,16.24,83.8,69.47,Lucca,10,Scientifico - Scienze applicate
LUPS02301G,CARLO PIAGGIA,VIA GIANNESSI 5,http://www.piaggia.it/,0,46,9,46033,Viareggio,53,46.86,40.6,54.94,42.69,24.12,5.93,70.63,29.37,27.5,81.6,74.09,Lucca,10,Scientifico - Sportivo
LUPM00101Q,PALADINI (IS MACHIAVELLI),VIA SAN NICOLAO 42,http://istitutomachiavelli.gov.it/,0,46,9,46017,Lucca,59,63.01,57.47,69.37,59.25,26.01,5.16,84.27,15.73,19.66,83.62,74.64,Lucca,10,Scienze Umane
PTPM02000A,CARLO LORENZINI,VIA SISMONDI 7,http://www.istitutolorenzinipescia.it/,0,47,9,47012,Pescia,25,60.61,52.48,69.37,70.31,24.11,6.39,85.53,14.47,11.84,88.43,86.91,Lucca,10,Scienze Umane
LUPM00301B,PASCOLI (IS BARGA),VIA DELL'ACQUEDOTTO 18,http://isibarga.gov.it/,0,46,9,46003,Barga,18,56.56,46.78,67.53,61.19,24.23,6.38,80.0,20.0,14.55,89.14,75.36,Lucca,10,Scienze Umane
LUPM03000P,CHINI - MICHELANGELO,VIA BEATA 40,http://www.liceochinimichelangelo.gov.it/,0,46,9,46005,Camaiore,76,47.19,41.81,53.76,43.77,24.07,6.42,70.18,29.82,21.49,81.53,74.51,Lucca,10,Scienze Umane
PTPS03000X,COLUCCIO SALUTATI,VLE MARCONI 71,http://www.liceosalutati.it/,0,47,9,47011,Montecatini-Terme,88,55.44,50.72,60.96,50.1,25.29,6.74,82.58,17.42,19.32,84.06,78.41,Lucca,10,Scienze Umane - Economico sociale
PTPM02500D,DON BOSCO,VIA LEONCAVALLO 17,http://www.liberidieducare.it,1,47,9,47011,Montecatini-Terme,29,39.32,30.24,52.84,31.31,23.68,7.23,58.62,41.38,32.18,85.63,74.08,Lucca,10,Scienze Umane - Economico sociale
LUPL01500A,BYRON,VLE SAN CONCORDIO 81,http://www.esedrascuole.it/,1,46,9,46017,Lucca,23,29.26,19.05,43.36,22.58,22.31,0.0,57.97,42.03,27.54,82.85,76.93,Lucca,10,Linguistico
LUSL02000X,AUGUSTO PASSAGLIA,VIA FILLUNGO 205,http://www.liceoartisticomusicalelucca.gov.it/,0,46,9,46017,Lucca,108,63.62,57.81,70.64,54.32,26.75,5.7,41.23,58.77,12.62,87.8,81.46,Lucca,10,Artistico
LUTD02000V,CARRARA - NOTTOLINI - BUSDRAGHI,VLE MARCONI 59,http://sites.google.com/site/itcarraranottolinibusdraghi/home,0,46,9,46017,Lucca,79,58.37,53.18,64.1,57.67,25.09,5.92,73.84,26.16,10.13,83.46,70.97,Lucca,10,Tecnico - Economico
LUTN01201V,SANDRO PERTINI,VLE CAVOUR 267,http://pertini.lucca.gov.it/,0,46,9,46017,Lucca,62,30.12,22.25,40.72,27.59,21.92,6.87,37.1,62.9,16.13,83.57,75.99,Lucca,10,Tecnico - Economico
LUTF01601E,FERMI - GIORGI,VIA CARLO PIAGGIA 160,http://www.istitutofermi.it/,0,46,9,46017,Lucca,150,61.77,57.34,67.19,62.45,25.33,4.38,55.88,44.12,17.74,80.35,72.91,Lucca,10,Tecnico - Tecnologico
LUTA00901P,CARRARA - NOTTOLINI - BUSDRAGHI,VIA ONACROG,http://sites.google.com/site/itcarraranottolinibusdraghi/home,0,46,9,46017,Lucca,82,52.97,46.07,61.11,51.32,24.55,5.66,37.4,62.6,10.57,84.22,75.31,Lucca,10,Tecnico - Tecnologico
MSPC00101E,PELLEGRINO ROSSI,VIA DEMOCRAZIA 26,http://www.liceorossi.gov.it/,0,45,9,45010,Massa,61,68.8,63.47,74.71,62.23,27.04,7.01,89.67,10.33,16.85,90.17,81.74,Massa,10,Classico
MSPC00201A,MONTESSORI - REPETTI,VLE XX SETTEMBRE 120,http://www.montessori-repetti.edu.it/,0,45,9,45003,Carrara,38,66.72,60.21,73.99,63.52,26.39,7.41,91.3,8.7,18.26,87.34,78.4,Massa,10,Classico
MSTD017013,ZACCAGNA - GALILEI,VLE XX SETTEMBRE 116,http://www.domenicozaccagna.gov.it/,0,45,9,45003,Carrara,27,59.46,49.98,69.86,64.48,24.53,6.08,57.32,42.68,9.76,85.02,73.4,Massa,10,Tecnico - Economico
MSRC006019,SALVETTI (IS BARSANTI),VIA XXVII APRILE 12,http://www.ebarsanti.edu.it/wpbarsanti/,0,45,9,45010,Massa,21,,,,,,2.6,,,,,,Massa,10,Tecnico - Economico
MSRI006023,FIORILLO (IS BARSANTI),VLE GALILEO GALILEI 131,http://www.ebarsanti.edu.it,0,45,9,45003,Carrara,19,,,,,,2.21,,,,,,Massa,10,Tecnico - Tecnologico
PIPS02000A,ULISSE DINI,VIA BENEDETTO CROCE 36,http://www.liceodini.it/,0,50,9,50026,Pisa,218,88.24,85.01,91.64,89.02,28.5,7.46,96.02,3.98,8.56,85.83,74.19,Pisa,10,Scientifico
PIPS04000G,FILIPPO BUONARROTI,LGO MARCHESI,http://www.liceofilippobuonarroti.it/,0,50,9,50026,Pisa,67,65.04,59.98,70.86,63.42,26.0,7.62,92.04,7.96,21.89,82.34,73.31,Pisa,10,Scientifico
PIPS02500D,SANTA CATERINA,PZZA SANTA CATERINA 6,http://www.scaterina-pisa.it/,1,50,9,50026,Pisa,0,,,,,,0.0,,,,,,Pisa,10,Scientifico
PISD05000L,FRANCO RUSSOLI,VIA SAN FREDIANO 13,http://www.liceoartisticorussoli.gov.it/,0,50,9,50026,Pisa,0,,,,,,0.0,,,,,,Pisa,10,Artistico
PITD00701R,GALILEI - PACINOTTI,VIA BENEDETTO CROCE 34,http://iisgalileipacinotti.it/,0,50,9,50026,Pisa,87,55.11,50.11,60.84,55.71,24.54,6.18,72.62,27.38,15.59,84.5,74.07,Pisa,10,Tecnico - Economico
PITD004019,ANTONIO PESENTI,VIA ALDO MORO 6,http://www.antoniopesenti.edu.it/,0,50,9,50008,Cascina,21,,,,,,5.19,,,,,,Pisa,10,Tecnico - Economico
PITL00301X,SANTONI - GAMBACAORTI,LGO MARCHESI,http://www.e-santoni.org/,0,50,9,50026,Pisa,110,55.83,50.85,62.18,45.06,25.99,6.03,57.27,42.73,20.91,82.66,71.67,Pisa,10,Tecnico - Tecnologico
PITF01000T,DA VINCI - FASCETTI,VIA CONTESSA MATILDE 74,http://www.davincifascetti.it/,0,50,9,50026,Pisa,137,49.4,44.47,55.94,45.59,24.38,5.47,47.09,52.91,19.66,81.6,72.31,Pisa,10,Tecnico - Tecnologico
PTPC01000G,NICCOLO' FORTEGUERRI,CSO GRAMSCI 148,http://www.liceoforteguerripistoia.it/,0,47,9,47014,Pistoia,41,78.8,72.69,85.36,72.88,28.17,7.31,96.8,3.2,11.2,88.88,80.25,Pistoia,10,Classico
POPC001014,CICOGNINI - RODARI,VIA GALCIANESE 204,http://www.cicogninirodari.prato.gov.it/,0,100,9,100005,Prato,55,74.81,69.31,80.68,73.2,27.17,6.11,92.77,7.23,11.45,89.14,82.25,Pistoia,10,Classico
POPC02000C,CONVITTO CICOGNINI,PZZA DEL COLLEGIO 13,http://www.convitto-cicognini.prato.gov.it/,0,100,9,100005,Prato,30,53.59,46.27,62.03,49.8,24.89,5.35,90.0,10.0,20.0,88.44,81.44,Pistoia,10,Classico
PTPS01000P,AMEDEO DI SAVOIA,VLE ADUA 187,http://liceosavoia.gov.it/,0,47,9,47014,Pistoia,66,83.86,78.79,89.1,87.88,27.58,7.43,93.5,6.5,5.5,86.24,79.0,Pistoia,10,Scientifico
PTPS3N5004,SUORE MANTELLATE,CSO FEDI 23,,1,47,9,47014,Pistoia,0,,,,,,0.0,,,,,,Pistoia,10,Scientifico
PTTD020005,FILIPPO PACINI,CSO GRAMSCI 43,http://www.itcspacini.it/,0,47,9,47014,Pistoia,58,77.35,72.01,83.0,83.48,26.55,5.87,94.29,5.71,8.57,82.93,67.9,Pistoia,10,Scientifico - Scienze applicate
POPM001018,CICOGNINI - RODARI,VIA GALCIANESE 204,http://www.cicogninirodari.prato.gov.it/,0,100,9,100005,Prato,107,61.01,56.7,65.68,63.29,25.05,4.9,85.71,14.29,11.49,81.23,78.63,Pistoia,10,Scienze Umane
POPS02000G,NICCOLO' COPERNICO,VIA BORGOVALSUGANA 63,http://www.copernico.prato.it/,0,100,9,100005,Prato,95,64.55,59.85,69.69,65.99,25.57,7.08,77.35,22.65,11.5,86.1,80.08,Pistoia,10,Linguistico
POPS00301V,CARLO LIVI,VIA ANTONIO MARINI 9,http://www.livi.prato.gov.it/,0,100,9,100005,Prato,101,64.4,59.73,69.55,62.99,25.9,5.86,74.59,25.41,12.21,86.96,82.51,Pistoia,10,Linguistico
POSD003019,CARLO LIVI,VIA MARONCELLI 33,http://www.livi.prato.gov.it/,0,100,9,100003,Montemurlo,73,68.37,60.79,77.57,60.61,27.14,3.96,34.25,65.75,10.5,83.55,83.28,Pistoia,10,Artistico
PTSD010005,POLICARPO PETROCCHI,PZZETTA SAN PIETRO 4,http://liceoartisticopistoia.gov.it/,0,47,9,47014,Pistoia,138,56.72,51.16,63.48,46.67,26.01,4.55,35.75,64.25,11.59,84.65,82.15,Pistoia,10,Artistico
PTTD050001,ALDO CAPITINI,VIA GOLDONI 11,http://www.aldocapitini.gov.it/,0,47,9,47002,Agliana,121,55.98,51.16,61.44,55.63,24.76,4.5,57.3,42.7,11.57,84.34,75.29,Pistoia,10,Tecnico - Economico
POTF010003,TULLIO BUZZI,VLE DELLA REPUBBLICA 9,http://www.itistulliobuzzi.it/,0,100,9,100005,Prato,339,69.25,66.08,72.72,73.15,25.84,4.99,65.0,35.0,9.93,85.18,75.86,Pistoia,10,Tecnico - Tecnologico
PTTF01000R,FEDI - FERMI,VIA PANCONI 14,http://www.ittfedifermi.gov.it/,0,47,9,47014,Pistoia,191,60.17,56.1,64.93,61.02,25.12,5.18,54.7,45.3,13.59,84.19,73.52,Pistoia,10,Tecnico - Tecnologico
POTL002019,GRAMSCI - KEYNES,VIA DI REGGIANA 106,http://www.istitutogk.it/,0,100,9,100005,Prato,35,48.23,39.39,59.56,45.77,24.08,3.28,50.94,49.06,17.92,79.04,74.21,Pistoia,10,Tecnico - Tecnologico
PORC01000D,FRANCESCO DATINI,VIA DI REGGIANA 26,http://www.datiniprato.edu.it/,0,100,9,100005,Prato,18,40.96,28.58,55.35,49.55,21.88,3.03,50.0,50.0,11.11,80.04,71.7,Pistoia,10,Tecnico - Tecnologico
POPS002013,GRAMSCI - KEYNES,VIA DI REGGIANA 106,http://www.istitutogk.it/,0,100,9,100005,Prato,16,59.37,49.8,70.19,58.59,25.22,5.29,95.83,4.17,18.75,88.15,69.5,Prato,10,Scientifico
POPS010001,CONVITTO CICOGNINI,PZZA DEL COLLEGIO 13,http://www.convitto-cicognini.prato.gov.it/,0,100,9,100005,Prato,28,55.83,47.82,64.75,58.78,24.35,5.52,77.91,22.09,10.47,84.96,78.89,Prato,10,Scientifico
POPS00500D,CONSERVATORIO SAN NICCOLO',PZZA CARDINALE NICCOLO' 6,http://sniccolo.it/,1,100,9,100005,Prato,19,43.27,32.35,56.44,42.11,23.33,5.14,92.11,7.89,23.68,82.14,72.67,Prato,10,Scientifico
POPS9T5004,LEONARDO DA VINCI,VIA FIRENZE 6A,http://www.istitutoleonardodavinciparitario.it/,1,100,9,100005,Prato,0,,,,,,0.0,,,,,,Prato,10,Scientifico - Sportivo
FIPM01801N,ANNA MARIA ENRIQUES AGNOLETTI,VIA ATTILIO RAGIONIERI 47,http://www.liceoagnoletti.edu.it/,0,48,9,48043,Sesto Fiorentino,57,61.19,55.67,67.3,62.4,25.2,5.7,88.89,11.11,14.62,82.81,75.11,Prato,10,Scienze Umane
POTD01000R,PAOLO DAGOMARI,VIA DI REGGIANA 86,http://www.itesdagomari.edu.it/,0,100,9,100005,Prato,96,49.8,43.9,56.77,47.05,24.31,3.42,44.83,55.17,10.69,84.02,73.66,Prato,10,Tecnico - Economico
POTD00201V,GRAMSCI - KEYNES,VIA DI REGGIANA 106,http://www.istitutogk.it/,0,100,9,100005,Prato,80,48.01,42.17,54.95,45.12,24.11,4.56,55.42,44.58,13.75,83.25,77.06,Prato,10,Tecnico - Economico
SIPS010009,ALESSANDRO VOLTA,VLE DEI MILLE 1012,http://www.liceovolta.org/,0,52,9,52012,Colle di Val d'Elsa,23,82.58,74.45,91.19,78.87,28.35,8.15,91.55,8.45,8.45,85.38,84.33,Siena,10,Classico
SIPC002018,ENEA SILVIO PICCOLOMINI,PRATO SANT'AGOSTINO 2,http://www.piccolominisiena.it/,0,52,9,52032,Siena,49,74.85,69.1,81.01,69.87,27.58,7.92,93.29,6.71,10.74,87.83,91.2,Siena,10,Classico
SIPS03000E,GALILEO GALILEI,VIA BATTISTI 13,http://www.galilei.siena.it/,0,52,9,52032,Siena,142,83.37,79.64,87.32,83.54,27.98,7.95,95.33,4.67,9.11,89.86,86.1,Siena,10,Scientifico
SIPS01500C,SACRO CUORE DI GESU',VIA CAMPANSI 31,http://www.sacrocuoresiena.it/,1,52,9,52032,Siena,14,54.67,43.76,67.58,52.8,24.78,5.5,83.33,16.67,23.81,86.94,80.86,Siena,10,Scientifico
SITF020002,TITO SARROCCHI,VIA CARLO PISACANE 3,http://www.sarrocchi.it/,0,52,9,52032,Siena,104,77.33,73.1,81.82,78.86,27.1,7.14,92.68,7.32,9.24,86.87,80.13,Siena,10,Scientifico - Scienze applicate
SITF00801C,GIUSEPPE RONCALLI,VIA SENESE 230,http://www.iisroncalli.gov.it/,0,52,9,52022,Poggibonsi,29,72.24,64.64,80.6,76.87,26.11,6.42,85.23,14.77,13.64,83.51,75.15,Siena,10,Scientifico - Scienze applicate
SIPM003018,SAN GIOVANNI BOSCO - CENNINI,VIA DEI MILLE 12A,http://www.istitutosangiovannibosco.net/,0,52,9,52012,Colle di Val d'Elsa,42,61.45,54.6,68.7,66.25,24.8,6.87,73.44,26.56,7.81,82.97,75.12,Siena,10,Scienze Umane
SIPM00202D,ENEA SILVIO PICCOLOMINI,PRATO SANT'AGOSTINO 2,http://www.piccolominisiena.it/,0,52,9,52032,Siena,57,55.46,49.91,61.64,53.49,24.89,6.94,86.71,13.29,15.03,87.65,84.09,Siena,10,Scienze Umane
SITE00401A,MONNA AGNESE (IS CASELLI),VIA DEL POGGIO 16,http://www.monnagnese.it/,0,52,9,52032,Siena,56,59.03,53.01,65.63,58.65,25.13,6.98,73.53,26.47,11.76,85.1,84.27,Siena,10,Linguistico
SITD011012,BANDINI (IS BANDINI),VIA CESARE BATTISTI 11,http://www.istitutobandini.it/,0,52,9,52032,Siena,43,52.61,45.45,60.69,47.14,24.97,5.54,64.89,35.11,11.45,80.4,73.72,Siena,10,Tecnico - Economico
SITD008016,GIUSEPPE RONCALLI,VIA SENESE 230,http://www.iisroncalli.gov.it/,0,52,9,52022,Poggibonsi,82,47.2,41.06,54.34,39.8,24.55,5.73,48.37,51.63,10.16,90.93,78.83,Siena,10,Tecnico - Economico
SITA01000P,BETTINO RICASOLI,VIA SCACCIAPENSIERI 8,http://www.iisricasoli.it/index.htm,0,52,9,52032,Siena,72,69.89,63.52,76.97,71.89,26.15,5.53,50.69,49.31,8.76,84.15,74.15,Siena,10,Tecnico - Tecnologico
PGPC01000X,ANNIBALE MARIOTTI,PZZA SAN PAOLO 3,http://www.liceomariotti.gov.it/,0,54,10,54039,Perugia,156,78.08,74.46,82.0,74.86,27.76,8.32,94.24,5.76,13.22,89.28,84.48,Perugia,10,Classico
PGPC00500C,MARIA MONTESSORI,VIA FONTI COPERTE 38D,http://www.centrointernazionalemontessori.com/,1,54,10,54039,Perugia,0,,,,,,0.0,,,,,,Perugia,10,Classico
PGPS030008,GALEAZZO ALESSI,VIA D'ANDREOTTO 19,http://liceoalessi.org/,0,54,10,54039,Perugia,213,77.62,74.36,81.11,80.41,26.98,7.85,94.84,5.16,11.56,86.72,89.0,Perugia,10,Scientifico
PGPS09000X,GALILEO GALILEI,VIA CARLO MANUALI 12,http://galileipg.gov.it/,0,54,10,54039,Perugia,280,75.65,72.64,78.93,76.26,27.0,8.46,93.33,6.67,14.17,87.21,79.07,Perugia,10,Scientifico
PGPS00500G,MARIA MONTESSORI,VIA FONTI COPERTE 38D,http://www.centrointernazionalemontessori.com/,1,54,10,54039,Perugia,0,,,,,,0.0,,,,,,Perugia,10,Scientifico
PGTE01000A,GIORDANO BRUNO,VIA ANGELUCCI 1,http://www.iisgiordanobruno.it/,0,54,10,54039,Perugia,46,61.73,55.58,68.51,67.39,24.73,5.25,86.23,13.77,15.22,80.37,75.84,Perugia,10,Scientifico - Scienze applicate
PGPS02000N,GUGLIELMO MARCONI,VIA ISOLABELLA 1,http://www.scientificofoligno.it/,0,54,10,54018,Foligno,41,47.86,41.3,55.35,48.34,23.68,7.28,83.74,16.26,18.7,80.7,72.35,Perugia,10,Scientifico - Sportivo
PGPC07000G,SESTO PROPERZIO,VIA PADRE LUDOVICO DA CASORIA 3,http://www.liceoassisi.it/,0,54,10,54001,Assisi,43,61.21,54.76,68.61,55.39,26.04,7.38,82.31,17.69,19.23,84.2,77.91,Perugia,10,Scienze Umane
PGPM010004,ASSUNTA PIERALLI,PLE ANNA FRANK 11,http://www.istitutopieralli.it/,0,54,10,54039,Perugia,116,49.97,45.87,54.63,50.87,23.89,6.58,88.57,11.43,19.43,85.6,80.78,Perugia,10,Scienze Umane
PGSD03000P,BERNARDINO DI BETTO,VIA LUIGI CANALI 27,http://www.omnicomprensivodibetto.gov.it/,0,54,10,54039,Perugia,86,45.51,38.76,54.06,33.64,24.89,5.37,37.07,62.93,13.13,82.17,77.28,Perugia,10,Artistico
PGSD03601P,ALPINOLO MAGNINI,PZZA DEI CONSOLI 3,http://www.omnicomprensivoderuta.gov.it/,0,54,10,54017,Deruta,0,,,,,,0.0,,,,,,Perugia,10,Artistico
PGTD11000Q,CAPITINI-V EMANUELE II-DI CAMBIO,VLE CENTOVA 4,http://www.itcperugia.gov.it/,0,54,10,54039,Perugia,117,47.07,42.39,52.36,49.29,23.38,5.31,63.82,36.18,12.54,81.74,74.69,Perugia,10,Tecnico - Economico
PGTDQF500A,LEONARDI,VIA ANGELONI 57,http://www.istitutoparitarioleonardi.it,1,54,10,54039,Perugia,0,,,,,,0.0,,,,,,Perugia,10,Tecnico - Economico
PGTL02301C,CAPITINI-V EMANUELE II-DI CAMBIO,VLE CENTOVA 4,http://www.itcperugia.gov.it/,0,54,10,54039,Perugia,30,58.13,47.5,70.35,54.44,25.42,5.93,41.11,58.89,10.0,84.46,73.08,Perugia,10,Tecnico - Tecnologico
PGTF010005,ALESSANDRO VOLTA,VIA ASSISANA 40E,http://www.avolta.pg.it,0,54,10,54039,Perugia,298,49.47,45.69,53.96,47.6,24.16,6.2,42.68,57.32,11.51,83.34,74.3,Perugia,10,Tecnico - Tecnologico
TRPC020006,GAIO CORNELIO TACITO,VLE ANTONIO FRATTI 12,http://www.tacitotr.gov.it/,0,55,10,55032,Terni,98,73.28,68.99,77.91,70.02,27.18,8.79,94.58,5.42,11.86,92.11,91.75,Terni,10,Classico
PGPC02601E,SANSI - LEONARDI - VOLTA,PZZA CARDUCCI,http://www.liceospoleto.gov.it/Menu.html,0,54,10,54051,Spoleto,23,63.25,55.12,72.17,60.72,25.89,7.38,92.86,7.14,14.29,87.86,87.8,Terni,10,Classico
TRPS020009,GALILEO GALILEI,VIA I MAGGIO 78,http://www.galileiterni.gov.it/,0,55,10,55032,Terni,141,76.34,72.57,80.36,80.12,26.71,8.41,93.38,6.62,9.69,88.84,83.79,Terni,10,Scientifico
TRPS03000X,RENATO DONATELLI,VIA DELLA VITTORIA 35,http://scuole.provincia.tr.it/ls_donatelli/,0,55,10,55032,Terni,63,73.0,67.78,78.64,77.41,26.23,7.97,91.05,8.95,12.11,86.6,73.53,Terni,10,Scientifico
RIPS01000D,CARLO JUCCI,PZZA SAN FRANCESCO,http://www.liceocarlojucci.it/,0,57,12,57059,Rieti,27,56.1,48.36,65.03,49.63,25.51,6.63,86.75,13.25,21.69,77.18,69.18,Terni,10,Scientifico - Sportivo
TRPS001011,MAHATMA GANDHI,VIA DEI GAROFANI 4,http://www.gandhinarni.edu.it,0,55,10,55022,Narni,24,55.88,47.02,66.31,58.11,24.44,7.7,72.97,27.03,17.57,82.09,70.55,Terni,10,Scientifico - Sportivo
TRPM01000Q,FRANCESCO ANGELONI,VIA BATTISTI 100,http://liceiangeloniterni.gov.it/,0,55,10,55032,Terni,65,51.94,46.4,58.22,53.09,24.1,7.64,76.92,23.08,15.9,83.84,80.49,Terni,10,Scienze Umane
TRPM001012,MAHATMA GANDHI,VIA DEI GAROFANI 4,http://www.gandhinarni.edu.it,0,55,10,55022,Narni,28,41.45,32.95,50.7,42.61,22.84,6.67,68.6,31.4,10.47,84.27,77.63,Terni,10,Scienze Umane
PGSD026025,SANSI - LEONARDI - VOLTA,VIA XX SETTEMBRE 1,http://www.liceospoleto.gov.it,0,54,10,54051,Spoleto,24,56.05,44.29,70.45,46.69,25.85,5.39,41.67,58.33,12.5,86.6,81.12,Terni,10,Artistico
TRSD011012,ORNEORE METELLI,PZA BRICCIALDI 6,http://www.liceoartisticoterni.it,0,55,10,55032,Terni,0,,,,,,0.0,,,,,,Terni,10,Artistico
TRTD00701Q,CASAGRANDE - CESI,LGO PAOLUCCI 1,http://www.casagrandecesi.gov.it/,0,55,10,55032,Terni,60,50.56,44.13,57.67,49.41,24.2,6.91,59.67,40.33,10.5,88.08,75.6,Terni,10,Tecnico - Economico
TRTD006021,IST OMNIC AMELIA,PZZA DE SICA 5,http://www.omnicomprensivoamelianarni.edu.it/,0,55,10,55022,Narni,32,47.71,38.61,58.86,38.49,24.83,6.94,52.58,47.42,17.53,87.88,76.11,Terni,10,Tecnico - Economico
TRTF030002,ALLIEVI - SANGALLO,VIA CESARE BATTISTI 131,http://ittterni.edu.it/,0,55,10,55032,Terni,125,40.46,34.75,47.8,40.78,22.82,5.82,36.87,63.13,13.53,91.19,78.08,Terni,10,Tecnico - Tecnologico
TRTL001017,MAHATMA GANDHI,VIA DEI GAROFANI 4,http://www.gandhinarni.edu.it,0,55,10,55022,Narni,18,,,,,,6.86,,,,,,Terni,10,Tecnico - Tecnologico
ANPS009016,CORRIDONI - CAMPANA,VIA ALDO MORO 3,http://www.corridoni-campana.it/,0,42,11,42034,Osimo,24,85.06,77.21,93.41,81.65,28.62,8.29,95.89,4.11,10.96,90.96,92.0,Ancona,10,Classico
ANPC010006,CARLO RINALDINI,VIA CANALE 1,http://rinaldini.gov.it/,0,42,11,42002,Ancona,66,77.41,72.35,82.8,74.33,27.66,8.3,94.44,5.56,10.1,92.7,87.09,Ancona,10,Classico
ANPS03000E,GALILEO GALILEI,VIA SALVADOR ALLENDE GOSSENS,http://www.liceogalileiancona.gov.it/,0,42,11,42002,Ancona,142,83.54,79.77,87.49,83.05,28.08,7.75,93.66,6.34,8.69,88.7,84.04,Ancona,10,Scientifico
